card_id,purchase_date,city_id,category_1,category_2,category_3,month_lag,purchase_amount
C_ID_3ab838c7d8,3/20/2018 4:07,-1,N,,A,1,-0.67478054
C_ID_3ab838c7d8,3/3/2018 12:08,57,N,5,A,1,-0.72722306
C_ID_3ab838c7d8,4/24/2018 18:34,-1,N,,A,2,-0.72136273
C_ID_3ab838c7d8,3/3/2018 15:10,57,N,5,A,1,-0.73282795
C_ID_3ab838c7d8,3/6/2018 8:35,57,N,5,A,1,-0.70182826
C_ID_3ab838c7d8,4/26/2018 14:27,57,N,5,A,2,-0.55156314
C_ID_3ab838c7d8,4/8/2018 11:19,57,N,5,A,2,-0.72499914
C_ID_3ab838c7d8,3/17/2018 11:44,57,N,5,A,1,-0.58684539
C_ID_3ab838c7d8,3/19/2018 16:34,57,N,5,A,1,-0.73691516
C_ID_da88b91cbc,4/10/2018 15:37,-1,N,,B,2,-0.61918245
C_ID_da88b91cbc,4/10/2018 8:14,-1,N,,B,2,-0.66426198
C_ID_da88b91cbc,4/7/2018 14:29,57,N,5,,2,0.15468291
C_ID_da88b91cbc,4/19/2018 16:03,-1,N,,B,2,-0.73338393
C_ID_da88b91cbc,3/7/2018 17:09,-1,N,,B,1,-0.63420896
C_ID_da88b91cbc,4/21/2018 13:08,-1,N,,B,2,-0.7228804
C_ID_da88b91cbc,4/9/2018 11:54,-1,N,,B,2,-0.67177524
C_ID_da88b91cbc,4/7/2018 18:02,-1,N,,B,2,-0.49646092
C_ID_da88b91cbc,3/2/2018 13:06,-1,N,,B,1,-0.72001034
C_ID_da88b91cbc,4/29/2018 12:10,-1,N,,B,2,-0.62564385
C_ID_da88b91cbc,4/7/2018 19:27,-1,N,,C,2,-0.57515477
C_ID_da88b91cbc,4/22/2018 13:53,-1,N,,B,2,-0.66741755
C_ID_5004574fff,3/6/2018 13:54,53,N,5,B,1,-0.62819835
C_ID_5004574fff,3/21/2018 10:44,53,N,5,B,1,-0.47087077
C_ID_5004574fff,3/26/2018 7:16,14,N,5,,1,-0.38627151
C_ID_5004574fff,4/25/2018 9:06,69,N,1,B,2,-0.56658965
C_ID_5004574fff,3/17/2018 16:54,53,N,5,B,1,-0.59452394
C_ID_5004574fff,3/23/2018 16:24,14,N,5,C,1,-0.08574128
C_ID_0682c61725,4/9/2018 11:49,19,N,1,A,2,-0.71835742
C_ID_0682c61725,3/5/2018 9:39,238,N,1,A,1,-0.57560556
C_ID_e30fc0a37d,4/15/2018 14:10,296,N,1,C,2,-0.5590764
C_ID_e30fc0a37d,3/30/2018 20:11,193,N,1,B,1,-0.71088925
C_ID_e30fc0a37d,3/31/2018 19:42,138,N,1,B,1,-0.6977711
C_ID_e30fc0a37d,4/18/2018 8:24,193,N,1,B,2,-0.7047434
C_ID_e30fc0a37d,3/31/2018 17:06,138,N,1,B,1,-0.70348118
C_ID_e30fc0a37d,4/15/2018 10:43,296,N,1,B,2,-0.68680175
C_ID_e30fc0a37d,3/22/2018 21:08,193,N,1,B,1,-0.72436803
C_ID_e30fc0a37d,3/17/2018 0:53,193,N,1,B,1,-0.70949178
C_ID_e30fc0a37d,4/15/2018 13:25,296,N,1,B,2,-0.64172221
C_ID_c2b034498d,3/14/2018 18:02,69,N,1,B,1,-0.71236184
C_ID_c2b034498d,4/16/2018 21:25,69,N,1,B,2,-0.48517601
C_ID_c2b034498d,3/14/2018 14:51,19,N,1,B,1,-0.72191871
C_ID_3820db9e00,6/9/2017 15:25,158,N,1,A,1,-0.67177524
C_ID_3820db9e00,7/15/2017 12:33,158,N,1,A,2,-0.56217186
C_ID_3820db9e00,7/3/2017 13:58,158,N,1,A,2,-0.48860206
C_ID_3820db9e00,6/12/2017 11:29,158,N,1,A,1,-0.71970981
C_ID_3820db9e00,7/3/2017 14:06,158,N,1,A,2,-0.70197853
C_ID_3820db9e00,6/16/2017 22:23,158,N,1,A,1,-0.70182826
C_ID_3820db9e00,6/3/2017 12:06,158,N,1,A,1,-0.67553186
C_ID_3820db9e00,7/3/2017 14:41,158,N,1,A,2,-0.70182826
C_ID_3820db9e00,7/3/2017 15:43,158,N,1,A,2,-0.71717033
C_ID_46d755bb3a,4/7/2018 15:28,3,N,1,B,2,-0.69677935
C_ID_46d755bb3a,3/1/2018 14:17,3,N,1,C,1,-0.53097682
C_ID_46d755bb3a,3/17/2018 8:36,3,N,1,B,1,-0.67778584
C_ID_46d755bb3a,4/11/2018 16:21,3,N,1,B,2,-0.65369834
C_ID_46d755bb3a,4/6/2018 12:35,3,N,1,B,2,-0.71741075
C_ID_46d755bb3a,4/21/2018 10:40,3,N,1,B,2,-0.63889723
C_ID_46d755bb3a,4/23/2018 14:58,88,N,1,B,2,-0.58161617
C_ID_cb123befc4,12/12/2017 10:58,69,N,1,B,1,-0.64923547
C_ID_cb123befc4,12/3/2017 18:49,69,N,1,B,1,-0.70182826
C_ID_cb123befc4,1/11/2018 8:18,69,N,1,B,2,-0.73263261
C_ID_cb123befc4,12/16/2017 13:01,69,N,1,B,1,-0.70182826
C_ID_cb123befc4,1/11/2018 9:34,69,N,1,B,2,-0.59664268
C_ID_cb123befc4,12/5/2017 16:54,69,N,1,B,1,-0.70184329
C_ID_cb123befc4,12/13/2017 16:12,69,N,1,B,1,-0.71986007
C_ID_cb123befc4,12/13/2017 13:47,69,N,1,B,1,-0.71685477
C_ID_72423b0cbe,4/15/2018 17:50,331,N,1,A,2,-0.70603568
C_ID_72423b0cbe,4/13/2018 18:52,331,N,1,A,2,-0.73158075
C_ID_72423b0cbe,3/9/2018 8:39,88,N,1,A,1,-0.73458606
C_ID_72423b0cbe,4/13/2018 11:53,88,N,1,A,2,-0.72286538
C_ID_72423b0cbe,3/23/2018 6:20,88,N,1,A,1,-0.73188128
C_ID_72423b0cbe,3/13/2018 16:30,88,N,1,A,1,-0.71384947
C_ID_72423b0cbe,4/16/2018 6:49,88,N,1,A,2,-0.67177524
C_ID_72423b0cbe,4/13/2018 13:58,331,N,1,A,2,-0.73939454
C_ID_72423b0cbe,3/27/2018 15:25,60,N,1,A,1,-0.73188128
C_ID_528351ab5c,3/8/2018 11:55,69,N,1,B,1,-0.71986007
C_ID_528351ab5c,4/10/2018 21:43,11,N,2,B,2,-0.71910875
C_ID_528351ab5c,4/18/2018 21:52,11,N,2,B,2,-0.68379645
C_ID_528351ab5c,3/10/2018 17:23,11,N,2,B,1,-0.70182826
C_ID_528351ab5c,4/15/2018 0:44,11,N,2,B,2,-0.71084417
C_ID_528351ab5c,4/22/2018 6:01,11,N,2,B,2,-0.72436803
C_ID_9e4e79fab8,1/6/2018 9:06,117,N,1,A,2,-0.72887598
C_ID_9e4e79fab8,12/19/2017 19:40,117,N,1,A,1,-0.74089719
C_ID_9e4e79fab8,1/5/2018 22:39,291,N,1,A,2,-0.71685477
C_ID_9e4e79fab8,12/2/2017 19:12,-1,N,,A,1,-0.694315
C_ID_9e4e79fab8,12/4/2017 21:59,117,N,1,A,1,-0.67793611
C_ID_9e4e79fab8,1/5/2018 20:47,117,N,1,A,2,-0.71685477
C_ID_9e4e79fab8,12/21/2017 14:53,117,N,1,A,1,-0.44637756
C_ID_9e4e79fab8,12/1/2017 18:47,117,N,1,A,1,-0.67177524
C_ID_9e4e79fab8,12/1/2017 16:55,117,N,1,A,1,-0.72812466
C_ID_9e4e79fab8,12/24/2017 16:55,117,N,1,A,1,-0.71234682
C_ID_9e4e79fab8,12/1/2017 19:08,117,N,1,A,1,-0.71320333
C_ID_9e4e79fab8,12/25/2017 7:35,117,N,1,A,1,-0.73533738
C_ID_8321873759,3/2/2018 14:02,231,N,1,B,1,-0.33929864
C_ID_8321873759,3/5/2018 18:35,69,N,1,B,1,-0.70387187
C_ID_8321873759,3/15/2018 18:24,69,N,1,B,1,-0.56658965
C_ID_8321873759,3/28/2018 13:23,231,N,1,B,1,-0.67177524
C_ID_8321873759,4/21/2018 0:55,-1,Y,,B,2,-0.54855784
C_ID_8321873759,4/8/2018 16:41,69,N,1,B,2,-0.54525201
C_ID_8321873759,3/31/2018 17:23,69,N,1,B,1,-0.70633621
C_ID_8321873759,3/5/2018 8:40,339,N,1,B,1,-0.65674872
C_ID_8321873759,4/8/2018 0:46,69,N,1,B,2,-0.59834067
C_ID_8321873759,3/25/2018 21:07,69,N,1,B,1,-0.31414426
C_ID_8321873759,3/22/2018 9:43,231,N,1,B,1,-0.50648361
C_ID_8321873759,3/6/2018 13:19,231,N,1,B,1,-0.64923547
C_ID_8321873759,3/5/2018 21:04,69,N,1,B,1,-0.60716124
C_ID_8321873759,4/18/2018 12:28,231,N,1,B,2,-0.72438305
C_ID_8321873759,3/24/2018 10:11,291,N,1,B,1,-0.60310408
C_ID_8321873759,3/31/2018 9:26,291,N,1,B,1,-0.52579267
C_ID_8321873759,4/8/2018 12:44,69,N,1,B,2,-0.49897035
C_ID_b1f2ab5e6b,3/10/2018 13:38,17,N,4,B,1,-0.51241908
C_ID_b1f2ab5e6b,4/10/2018 9:48,17,N,4,B,2,-0.55163827
C_ID_b1f2ab5e6b,4/5/2018 8:49,69,N,1,B,2,-0.68379645
C_ID_b1f2ab5e6b,4/18/2018 14:36,17,N,4,B,2,-0.71700504
C_ID_b1f2ab5e6b,4/29/2018 17:28,17,N,4,B,2,-0.61181945
C_ID_b1f2ab5e6b,3/11/2018 0:10,107,N,4,B,1,-0.53900098
C_ID_b1f2ab5e6b,4/29/2018 15:25,17,N,4,B,2,-0.67120423
C_ID_b1f2ab5e6b,4/6/2018 9:39,17,N,4,B,2,-0.40730863
C_ID_b1f2ab5e6b,3/31/2018 11:21,17,N,4,B,1,-0.48786576
C_ID_b1f2ab5e6b,4/24/2018 13:25,17,N,4,B,2,-0.52151012
C_ID_b1f2ab5e6b,3/29/2018 14:42,69,N,1,B,1,-0.58902424
C_ID_b1f2ab5e6b,3/10/2018 16:24,107,N,4,B,1,-0.59664268
C_ID_b1f2ab5e6b,3/1/2018 11:27,17,N,4,B,1,-0.60314916
C_ID_b1f2ab5e6b,3/16/2018 23:17,17,N,4,B,1,-0.43328947
C_ID_b1f2ab5e6b,3/15/2018 11:00,17,N,4,B,1,-0.59897179
C_ID_b1f2ab5e6b,4/3/2018 14:29,17,N,4,B,2,-0.694315
C_ID_b1f2ab5e6b,3/14/2018 13:07,17,N,4,B,1,-0.47643058
C_ID_b1f2ab5e6b,4/17/2018 18:55,17,N,4,B,2,-0.53655166
C_ID_b1f2ab5e6b,4/19/2018 13:19,17,N,4,B,2,-0.25483461
C_ID_b1f2ab5e6b,3/13/2018 12:02,17,N,4,B,1,-0.63903247
C_ID_b1f2ab5e6b,3/20/2018 18:23,17,N,4,C,1,0.06452384
C_ID_b1f2ab5e6b,4/12/2018 19:40,17,N,4,B,2,-0.59664268
C_ID_b1f2ab5e6b,3/29/2018 12:09,17,N,4,B,1,-0.68680175
C_ID_b1f2ab5e6b,3/29/2018 12:45,17,N,4,B,1,-0.54975996
C_ID_b1f2ab5e6b,3/7/2018 11:37,17,N,4,C,1,0.42516012
C_ID_b1f2ab5e6b,3/10/2018 13:41,17,N,4,B,1,-0.71910875
C_ID_b1f2ab5e6b,4/20/2018 14:19,-1,Y,,B,2,-0.68680175
C_ID_b1f2ab5e6b,4/27/2018 4:59,52,N,4,B,2,-0.61012146
C_ID_b1f2ab5e6b,4/21/2018 14:47,17,N,4,B,2,-0.62429146
C_ID_2158fb5770,4/11/2018 7:45,69,N,1,B,2,-0.19994277
C_ID_2158fb5770,4/27/2018 9:17,69,N,1,B,2,-0.44637756
C_ID_2158fb5770,4/27/2018 10:46,69,N,1,B,2,-0.58160114
C_ID_2158fb5770,3/26/2018 7:38,291,N,1,B,1,-0.52215626
C_ID_2158fb5770,3/24/2018 13:10,69,N,1,B,1,-0.32855468
C_ID_2158fb5770,4/4/2018 10:26,69,N,1,B,2,-0.50648361
C_ID_2158fb5770,3/26/2018 13:57,69,N,1,B,1,-0.41181658
C_ID_2158fb5770,3/18/2018 9:30,291,N,1,B,1,-0.67177524
C_ID_6fcd727ed0,2/7/2018 13:35,174,N,1,B,1,-0.73339896
C_ID_6fcd727ed0,3/28/2018 14:00,-1,Y,,C,2,-0.30075563
C_ID_6fcd727ed0,2/7/2018 17:52,174,N,1,B,1,-0.7250893
C_ID_6fcd727ed0,3/27/2018 10:01,174,N,1,B,2,-0.64417153
C_ID_6fcd727ed0,2/7/2018 14:32,340,N,1,,1,-0.47658085
C_ID_6fcd727ed0,2/7/2018 17:33,174,N,1,C,1,-0.66429203
C_ID_6fcd727ed0,3/3/2018 17:56,174,N,1,B,2,-0.44540084
C_ID_c63e242d14,12/11/2017 19:59,331,N,1,A,1,-0.56658965
C_ID_c63e242d14,12/8/2017 20:16,233,N,1,A,1,-0.71685477
C_ID_c63e242d14,1/27/2018 17:27,233,N,1,A,2,-0.70532944
C_ID_c63e242d14,1/28/2018 7:30,233,N,1,A,2,-0.66962645
C_ID_c63e242d14,12/11/2017 19:33,-1,N,,A,1,-0.65467507
C_ID_c63e242d14,12/28/2017 19:53,233,N,1,A,1,-0.72436803
C_ID_c63e242d14,12/6/2017 17:59,233,N,1,A,1,-0.67177524
C_ID_c63e242d14,12/11/2017 9:54,69,N,1,A,1,-0.67177524
C_ID_c63e242d14,12/2/2017 6:47,69,N,1,A,1,-0.65674872
C_ID_c63e242d14,12/10/2017 16:50,233,N,1,A,1,-0.64173724
C_ID_c63e242d14,12/20/2017 14:33,213,N,1,A,1,-0.44637756
C_ID_c63e242d14,12/13/2017 13:17,331,N,1,A,1,-0.68980705
C_ID_c63e242d14,12/5/2017 8:47,233,N,1,A,1,-0.70934152
C_ID_c63e242d14,1/27/2018 18:47,233,N,1,A,2,-0.69282738
C_ID_c63e242d14,12/1/2017 20:46,233,N,1,A,1,-0.72737333
C_ID_2b9ed150e4,4/19/2018 13:10,143,N,5,B,2,-0.66035509
C_ID_2b9ed150e4,3/20/2018 14:08,143,N,5,B,1,-0.56313356
C_ID_2b9ed150e4,3/7/2018 13:06,143,N,5,B,1,-0.61662794
C_ID_2b9ed150e4,3/11/2018 11:45,69,N,1,B,1,-0.25463927
C_ID_2b9ed150e4,3/12/2018 15:27,69,N,1,B,1,-0.55159319
C_ID_2b9ed150e4,4/16/2018 13:34,143,N,5,B,2,-0.68460788
C_ID_2b9ed150e4,4/12/2018 11:43,69,N,1,B,2,-0.45915009
C_ID_2b9ed150e4,4/5/2018 13:02,143,N,5,B,2,-0.52000747
C_ID_2b9ed150e4,3/12/2018 16:01,295,N,1,B,1,-0.42060709
C_ID_2b9ed150e4,3/10/2018 16:21,69,N,1,B,1,-0.72587068
C_ID_2b9ed150e4,3/9/2018 10:02,69,N,1,B,1,-0.66352568
C_ID_2b9ed150e4,3/17/2018 17:06,143,N,5,B,1,-0.67478054
C_ID_2b9ed150e4,3/9/2018 23:28,69,N,1,B,1,-0.02016558
C_ID_2b9ed150e4,4/13/2018 17:27,19,N,1,B,2,-0.52447034
C_ID_2b9ed150e4,4/13/2018 15:15,69,N,1,B,2,-0.6723763
C_ID_2b9ed150e4,4/10/2018 16:48,143,N,5,B,2,-0.5365216
C_ID_56fb263b38,3/15/2018 14:51,158,N,1,B,1,-0.69145997
C_ID_56fb263b38,3/9/2018 10:58,69,N,1,B,1,-0.67177524
C_ID_56fb263b38,3/23/2018 11:10,158,N,1,B,1,-0.71384947
C_ID_56fb263b38,4/30/2018 8:06,252,N,1,B,2,-0.72436803
C_ID_56fb263b38,4/27/2018 19:34,252,N,1,B,2,-0.61861144
C_ID_56fb263b38,3/19/2018 10:36,248,N,1,C,1,-0.47686635
C_ID_56fb263b38,4/24/2018 10:11,248,N,1,B,2,-0.68680175
C_ID_56fb263b38,4/10/2018 15:43,158,N,1,C,2,-0.37575295
C_ID_56fb263b38,4/14/2018 18:14,158,N,1,C,2,0.26237792
C_ID_56fb263b38,4/11/2018 18:09,158,N,1,B,2,-0.69497617
C_ID_56fb263b38,4/1/2018 10:30,138,N,1,B,2,-0.72815471
C_ID_56fb263b38,4/6/2018 12:04,138,N,1,B,2,-0.71497646
C_ID_56fb263b38,3/27/2018 10:02,187,N,1,,1,-0.63450949
C_ID_56fb263b38,4/27/2018 15:46,248,N,1,B,2,-0.62588427
C_ID_56fb263b38,4/19/2018 15:40,158,N,1,B,2,-0.55598094
C_ID_56fb263b38,3/9/2018 14:23,248,N,1,,1,-0.42353726
C_ID_56fb263b38,3/27/2018 10:11,187,N,1,B,1,-0.56764151
C_ID_72ad8bad5a,3/20/2018 5:42,17,N,4,A,1,-0.73969507
C_ID_72ad8bad5a,4/22/2018 15:39,101,N,4,A,2,-0.73563791
C_ID_72ad8bad5a,4/22/2018 11:42,101,N,4,A,2,-0.68809403
C_ID_72ad8bad5a,4/20/2018 21:02,17,N,4,A,2,-0.67177524
C_ID_72ad8bad5a,4/21/2018 21:20,291,N,1,A,2,-0.73714056
C_ID_72ad8bad5a,3/20/2018 16:57,17,N,4,A,1,-0.68680175
C_ID_72ad8bad5a,3/19/2018 9:17,17,N,4,A,1,-0.73188128
C_ID_72ad8bad5a,3/20/2018 10:49,17,N,4,A,1,-0.72166326
C_ID_72ad8bad5a,4/28/2018 6:52,101,N,4,A,2,-0.67177524
C_ID_72ad8bad5a,4/26/2018 18:35,69,N,1,A,2,-0.67177524
C_ID_72ad8bad5a,4/17/2018 23:28,17,N,4,A,2,-0.68680175
C_ID_89b91daa95,3/14/2018 11:58,158,N,1,B,1,-0.52301277
C_ID_89b91daa95,3/24/2018 15:25,248,N,1,B,1,-0.59500479
C_ID_89b91daa95,4/13/2018 16:23,158,N,1,B,2,-0.61181945
C_ID_89b91daa95,4/29/2018 11:04,143,N,5,B,2,-0.61632741
C_ID_89b91daa95,4/11/2018 13:00,158,N,1,B,2,-0.73939454
C_ID_89b91daa95,4/30/2018 16:15,143,N,5,B,2,-0.72128759
C_ID_89b91daa95,3/13/2018 12:20,158,N,1,B,1,-0.71986007
C_ID_89b91daa95,4/4/2018 16:21,158,N,1,B,2,-0.72436803
C_ID_89b91daa95,3/17/2018 13:52,158,N,1,B,1,-0.65178998
C_ID_89b91daa95,3/7/2018 18:55,158,N,1,B,1,-0.73037863
C_ID_89b91daa95,4/23/2018 11:14,69,N,1,B,2,-0.6719255
C_ID_89b91daa95,4/13/2018 21:01,158,N,1,B,2,-0.62218775
C_ID_89b91daa95,3/15/2018 22:42,248,N,1,B,1,-0.64472752
C_ID_89b91daa95,3/8/2018 19:11,248,N,1,B,1,-0.68710228
C_ID_89b91daa95,4/20/2018 23:14,69,N,1,B,2,-0.72136273
C_ID_89b91daa95,4/23/2018 9:24,69,N,1,B,2,-0.70184329
C_ID_89b91daa95,4/20/2018 9:18,69,N,1,B,2,-0.72737333
C_ID_89b91daa95,3/29/2018 16:48,118,N,1,B,1,-0.7330233
C_ID_89b91daa95,3/21/2018 18:15,231,N,1,B,1,-0.70783886
C_ID_89b91daa95,3/29/2018 11:34,236,N,1,B,1,-0.71995023
C_ID_89b91daa95,4/20/2018 9:16,69,N,1,B,2,-0.67853717
C_ID_89b91daa95,4/28/2018 16:49,143,N,5,B,2,-0.71685477
C_ID_89b91daa95,3/29/2018 15:34,236,N,1,B,1,-0.66803363
C_ID_89b91daa95,3/2/2018 15:04,-1,Y,,C,1,-0.07072979
C_ID_89b91daa95,4/23/2018 12:15,69,N,1,B,2,-0.68680175
C_ID_89b91daa95,3/20/2018 6:11,-1,Y,,B,1,-0.67177524
C_ID_89b91daa95,4/30/2018 20:21,143,N,5,B,2,-0.50422963
C_ID_89b91daa95,4/28/2018 19:40,143,N,5,B,2,-0.72203892
C_ID_89b91daa95,4/20/2018 23:42,69,N,1,B,2,-0.72316591
C_ID_89b91daa95,3/14/2018 15:15,158,N,1,B,1,-0.63856665
C_ID_89b91daa95,3/4/2018 15:40,296,N,1,B,1,-0.73915412
C_ID_89b91daa95,3/14/2018 16:37,158,N,1,B,1,-0.72887598
C_ID_89b91daa95,4/11/2018 15:20,158,N,1,C,2,-0.53656668
C_ID_89b91daa95,4/3/2018 12:26,158,N,1,B,2,-0.69434506
C_ID_89b91daa95,3/17/2018 10:32,158,N,1,B,1,-0.73638924
C_ID_89b91daa95,4/23/2018 12:52,69,N,1,C,2,-0.37129008
C_ID_89b91daa95,4/23/2018 17:40,69,N,1,B,2,-0.6480634
C_ID_89b91daa95,4/10/2018 9:46,158,N,1,B,2,-0.72862053
C_ID_89b91daa95,4/22/2018 11:55,231,N,1,B,2,-0.73939454
C_ID_89b91daa95,4/29/2018 18:04,143,N,5,B,2,-0.69581766
C_ID_89b91daa95,3/24/2018 9:15,248,N,1,B,1,-0.71042342
C_ID_38bd7c7f78,3/24/2018 5:39,138,N,1,B,1,-0.68695201
C_ID_38bd7c7f78,3/27/2018 8:49,69,N,1,B,1,-0.6867717
C_ID_38bd7c7f78,3/21/2018 14:07,158,N,1,B,1,-0.67958902
C_ID_38bd7c7f78,4/25/2018 14:43,223,N,5,B,2,-0.6529921
C_ID_38bd7c7f78,3/23/2018 8:20,158,N,1,B,1,-0.67177524
C_ID_38bd7c7f78,3/22/2018 11:48,158,N,1,B,1,-0.68980705
C_ID_38bd7c7f78,3/21/2018 20:52,158,N,1,B,1,-0.63165445
C_ID_38bd7c7f78,3/22/2018 15:33,69,N,1,B,1,-0.6848483
C_ID_38bd7c7f78,3/21/2018 10:02,158,N,1,B,1,0.15203825
C_ID_38bd7c7f78,3/4/2018 16:36,160,N,5,B,1,-0.63931797
C_ID_38bd7c7f78,3/27/2018 9:54,158,N,1,B,1,-0.60006872
C_ID_38bd7c7f78,4/24/2018 12:38,223,N,5,B,2,-0.71009284
C_ID_38bd7c7f78,4/28/2018 21:53,234,N,5,B,2,-0.60265328
C_ID_38bd7c7f78,3/26/2018 9:09,138,N,1,B,1,-0.68980705
C_ID_38bd7c7f78,4/30/2018 10:16,223,N,5,B,2,-0.6559974
C_ID_38bd7c7f78,3/23/2018 15:57,138,N,1,B,1,-0.67404424
C_ID_38bd7c7f78,3/22/2018 13:49,158,N,1,B,1,-0.72436803
C_ID_38bd7c7f78,4/14/2018 19:27,223,N,5,B,2,-0.72253479
C_ID_38bd7c7f78,3/23/2018 13:06,229,N,1,B,1,-0.59664268
C_ID_2e90fec40e,1/31/2018 23:53,137,N,3,A,2,-0.681843
C_ID_2e90fec40e,1/31/2018 23:41,137,N,3,A,2,-0.67177524
C_ID_2e90fec40e,12/1/2017 10:59,137,N,3,A,1,-0.6420528
C_ID_2e90fec40e,12/22/2017 14:53,143,N,5,A,1,-0.64187248
C_ID_2e90fec40e,12/3/2017 0:01,137,N,3,A,1,-0.694315
C_ID_2e90fec40e,12/20/2017 11:53,137,N,3,A,1,-0.64863441
C_ID_2e90fec40e,12/20/2017 8:55,137,N,3,A,1,-0.67177524
C_ID_3d5f4353dc,4/21/2018 11:13,-1,N,,B,2,-0.70197853
C_ID_3d5f4353dc,3/20/2018 17:12,-1,N,,B,1,-0.71952949
C_ID_3d5f4353dc,3/28/2018 13:39,-1,N,,B,1,-0.55793438
C_ID_3d5f4353dc,3/16/2018 17:35,69,N,1,B,1,-0.55186367
C_ID_3d5f4353dc,4/10/2018 12:45,333,N,5,B,2,-0.52451542
C_ID_3d5f4353dc,3/25/2018 10:44,-1,N,,B,1,-0.66196292
C_ID_3d5f4353dc,4/21/2018 13:26,57,N,5,B,2,-0.70178318
C_ID_3d5f4353dc,3/16/2018 10:21,69,N,1,B,1,-0.67644848
C_ID_3d5f4353dc,3/25/2018 14:13,57,N,5,B,1,-0.65960376
C_ID_3d5f4353dc,3/4/2018 15:30,-1,N,,B,1,-0.70798913
C_ID_3d5f4353dc,3/21/2018 12:09,-1,N,,B,1,-0.6719255
C_ID_3d5f4353dc,3/4/2018 12:49,-1,N,,,1,-0.50648361
C_ID_3d5f4353dc,4/21/2018 11:17,57,N,5,B,2,-0.64788308
C_ID_3d5f4353dc,4/1/2018 13:56,-1,N,,B,2,-0.62293907
C_ID_3d5f4353dc,4/13/2018 9:38,333,N,5,B,2,-0.16861249
C_ID_3d5f4353dc,4/3/2018 10:44,-1,N,,B,2,-0.70783886
C_ID_3d5f4353dc,4/14/2018 20:47,159,N,1,B,2,0.27489501
C_ID_3d5f4353dc,3/16/2018 16:58,69,N,1,C,1,-0.35651902
C_ID_3d5f4353dc,3/11/2018 4:01,-1,N,,B,1,-0.72541988
C_ID_3d5f4353dc,3/17/2018 10:05,69,N,1,C,1,-0.26478216
C_ID_3d5f4353dc,3/17/2018 11:29,69,N,1,C,1,0.04784441
C_ID_3d5f4353dc,4/1/2018 15:21,-1,N,,B,2,-0.6719255
C_ID_3d5f4353dc,4/11/2018 11:01,333,N,5,C,2,-0.31564691
C_ID_3d5f4353dc,3/28/2018 13:01,-1,N,,B,1,-0.66426198
C_ID_3d5f4353dc,4/10/2018 12:19,160,N,5,B,2,-0.6883044
C_ID_3d5f4353dc,3/8/2018 16:13,87,N,3,B,1,-0.67177524
C_ID_3d5f4353dc,3/25/2018 12:28,-1,N,,B,1,-0.73117504
C_ID_3d5f4353dc,3/4/2018 13:49,-1,N,,B,1,-0.34251431
C_ID_7216e15837,3/31/2018 11:36,69,N,1,A,2,-0.67913823
C_ID_7216e15837,3/30/2018 0:24,69,N,1,A,2,-0.54475613
C_ID_7216e15837,3/21/2018 14:48,69,N,1,A,2,-0.7012272
C_ID_7216e15837,3/23/2018 9:16,69,N,1,A,2,-0.70182826
C_ID_7216e15837,3/3/2018 11:51,69,N,1,A,2,-0.66583976
C_ID_7216e15837,2/25/2018 13:13,19,N,1,A,1,-0.72887598
C_ID_7216e15837,3/18/2018 10:11,69,N,1,A,2,-0.68544936
C_ID_7216e15837,3/10/2018 21:54,69,N,1,A,2,-0.66600506
C_ID_7216e15837,3/9/2018 17:51,116,N,1,A,2,-0.67177524
C_ID_7216e15837,3/17/2018 18:34,69,N,1,A,2,-0.70408224
C_ID_7216e15837,2/18/2018 19:17,69,N,1,A,1,-0.61737926
C_ID_7216e15837,2/25/2018 3:43,69,N,1,A,1,-0.71204629
C_ID_7216e15837,3/10/2018 22:12,283,N,1,A,2,-0.66576463
C_ID_7216e15837,3/9/2018 23:48,69,N,1,A,2,-0.71685477
C_ID_7216e15837,3/19/2018 15:55,244,N,3,A,2,-0.74390249
C_ID_7216e15837,3/17/2018 8:58,69,N,1,A,2,-0.72436803
C_ID_7216e15837,2/12/2018 19:21,69,N,1,A,1,-0.66801861
C_ID_7216e15837,3/17/2018 17:38,69,N,1,A,2,-0.73188128
C_ID_7216e15837,2/18/2018 0:52,69,N,1,A,1,-0.55006049
C_ID_7216e15837,3/6/2018 17:08,69,N,1,A,2,-0.59664268
C_ID_7216e15837,3/23/2018 15:14,244,N,3,A,2,-0.73037863
C_ID_7216e15837,2/15/2018 9:01,69,N,1,A,1,-0.66719215
C_ID_7216e15837,2/7/2018 21:47,69,N,1,A,1,-0.72887598
C_ID_fa6b2e9b04,1/5/2018 20:36,69,N,1,B,1,-0.6559974
C_ID_fa6b2e9b04,1/30/2018 10:44,333,N,1,B,1,-0.70934152
C_ID_fa6b2e9b04,1/30/2018 11:13,69,N,1,B,1,-0.66427701
C_ID_fa6b2e9b04,2/21/2018 11:12,333,N,1,B,2,-0.70483356
C_ID_fa6b2e9b04,2/23/2018 17:58,19,N,1,B,2,-0.19092686
C_ID_fa6b2e9b04,1/30/2018 11:05,333,N,1,C,1,-0.55171341
C_ID_fa6b2e9b04,1/28/2018 20:36,333,N,1,B,1,-0.70137746
C_ID_fa6b2e9b04,1/31/2018 15:48,-1,Y,,C,1,8.46685336
C_ID_fa6b2e9b04,2/3/2018 10:36,333,N,1,C,2,-0.58176643
C_ID_fa6b2e9b04,1/27/2018 12:49,-1,N,,B,1,-0.6808212
